,content,gender,rhyme,met
2677,"Postrado el padre en miserable lecho
está por espantosa y cruel dolencia;
cercano halla el final de su existencia
y sollozos exhala de su pecho
Piensa que, bajo el hoy paterno techo,
mañana su familia , en la indigencia,
por siempre llorará su eterna ausencia
de duelo horrible el corazón deshecho.
Allí, mientras se queja el infelice,
la dulce esposa canta, y él le dice:
¿Cómo cantas, mujer, mientras me aflijo?
Muestra el niño que tiene entre los brazos,
y dice: -con el alma hecha pedazos-:
Canto porque no llore nuestro hijo.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-+-+---+-+-', '-+---+-+-+-', '-++--+---+-', '--+--+---+-', '+----+-+-+-', '-+---+---+-', '-+---+-+-+-', '-+-+---+-+-', '-+---+---+-', '-+-+-+-+++-', '+-+--+--++-', '+-+--+---+-', '-+---++--+-', '+---++--+-']"
2678,"Tengo el color de golondrina oscura;
sombríos los cabellos ondulantes,
y mis ojos ¡tan negros! son diamantes
en cuyas chispas la pasión fulgura!
Es urna de coral y esencia pura
mi boca, en que los besos palpitantes
buscan -cual pajarillos anhelantes-
de la tuya el calor y la dulzura!
Mi cuerpo es una sierpe tentadora
y en el mórbido seno se doblega
lánguidamente el cuello como un lirio!
¿No es verdad que es tu Safo encantadora?
¡Oh, ven! Y en este amor que a ti me entrega,
tú serás el Placer y yo el Delirio.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+---+-+-', '-+---+---+-', '--+-++-+-+-', '---+---+-+-', '++---+-+-+-', '-+---+---+-', '+----+---+-', '--+--+---+-', '-+++-+---+-', '--+--+---+-', '+----+--++-', '+-++-+---+-', '-+-+-+-+++-', '+-+--+-+-+-']"
2679,"Cuando me paro a contemplar la vida,
y echo los ojos con mi pensamiento
a ver los lasos miembros sin aliento,
y la robusta edad enflaquecida,
y aquella juventud rica y florida,
cual llama de candela en presto viento
batida con tan recio movimiento,
que a pique estuvo ya de ser perdida,
condeno de mi vida la tibieza
y el grande desconcierto en que he andado
que a tal peligro presto me tuvieron.
Y con velocidad y ligereza
determino de huir de aqueste estado,
do mis continuas culpas me pusieron.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--++---+-+-', '+--+-----+-', '-+-+-+---+-', '---+-+---+-', '-+---++--+-', '++---+-+-+-', '-+--++---+-', '-+-+-+-+-+-', '-+---+---+-', '-+---+-+-+-', '-+-+-+-+-+-', '-----+---+-', '--+-+-+--+-', '+--+-+-+-+-']"
2680,"Hoy ninguna maldad al hombre enloda,
y los nietos del mono y la monada
sólo saben el «sé que no sé nada»,
y fundan en dudar la ciencia toda.
La Esperanza y la fe no están de moda;
la misma caridad es anticuada;
los sagrados derechos de la nada
sólo los niega ya la gente goda.
Es preciso buscar alguna idea;
pero debo advertirte acá, en secreto,
que ni de fe ni de esperanza sea.
Musa, al revés hagamos un soneto;
es decir comencemos la tarea
por escribir el último terceto
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+-+-+-', '--+--+---+-', '+-+--+-+++-', '-+---+-+-+-', '--+--+++-+-', '-+---++--+-', '--+--+---+-', '+-++-+-+-+-', '+-+--+-+-+-', '--+--+++-+-', '-+-+---+-+-', '+--+-+-+-+-', '+-+--+---+-', '---+-+---+-']"
2681,"A vos corriendo voy, brazos sagrados
en la Cruz sacrosanta descubiertos,
que para recibirme estáis abiertos
y para no castigarme estáis clavados:
A vos, ojos divinos, eclipsados,
de tanta sangre y lágrimas cubiertos,
que para perdonarme estáis despiertos
y por no confundirme estáis cerrados.
A vos, clavados los pies, para no huirme,
a vos, cabeza baja por llamarme;
a vos, sangre vertida para ungirme:
A vos, costado abierto, quiero unirme,
a vos, clavos preciosos, quiero atarme
con ligadura dulce, estable y firme.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'C', 'C', 'C', 'C']","['-+-+-++--+-', '--+--+---+-', '-----+++-+-', '---+--+++-+-', '-++--+---+-', '-+-+-+---+-', '-----+++-+-', '--+--+++-+-', '-+-+--+--+-', '-+-+-+---+-', '-++--+---+-', '-+-+-+-+-+-', '-++--+-+-+-', '---+-+-+-+-']"
2682,"De quince a veinte es niña; buena moza
de veinte a veinticinco, y por la cuenta,
buena mujer de veinte y cinco a treinta:
¡dichoso aquel que en tal edad la goza!
De treinta a treinta y cinco no alboroza
pero puede pasar con «sal-pimienta»;
mas de los treinta y cinco a los cuarenta
cría niñas que labren su coroza
Ya de cuarenta y cinco es bachillera,
habla gangoso y juega de vocablo,
de cincuenta cerrados da en santera;
y a los cincuenta y cinco hecho el retablo,
niña, moza, mujer, vieja, hechicera,
bruja y santera se la lleve el diablo.
",0,"['A', 'B', '-', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+++-+-+-', '-+---+---+-', '+--+-+-+-+-', '-+-+-+-+++-', '-+---+-+-+-', '--+--+---+-', '-----+---+-', '+-+--+---+-', '+----++--+-', '+--+-+---+-', '--+--+-+-+-', '-----++--+-', '+-+--++--+-', '+--+--++-+-']"
2683,"Mes que espera gozoso el prestamista
y que impaciente ansía el usurero:
precisa hacerse con algún dinero
a fin de darse tono de bañista
El zapatero, el sastre y al modista,
que tomaban paciencia desde Enero,
con ímpetu terrible y porte fiero
quieren cobrar sus cuentas a la vista.
Es fiesta cada día en este mes
con Corpus, las verbenas y demás;
hacen su agosto fondas y cafés;
viajan los enfermos cual jamás;
mientras otros se quedan sin parnés
por culpa de una sota o de algún as.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+---+-', '---+-+---+-', '-+-++--+-+-', '---+++---+-', '---+-+---+-', '--+--+---+-', '-+---+-+-+-', '+--+-+---+-', '++-+-+-+-+-', '-+---+---+-', '+----+---+-', '-+---+---+-', '--+--+---+-', '-+-+-+--++-']"
2684,"Venció el joven Peleo a los persianos,
mas no pasó de allí su monarquía,
y aunque hijo del Jove se mentía,
apenas llegó a ver a los brazmanos.
La cabeza del mundo a los britanos,
rindió, con su valor y su porfía;
y aunque el valor de un César asistía,
no hicieron más progresos los romanos.
Tú, Felipe Segundo, sin segundo
sol de España, corriste tu carrera
desde el de un polo hasta el del nuevo mundo
¡Oh, ilustre Casa de Austria! a quien venera
ya en su cenit esté, ya en el profundo,
Febo luciente al torno de su esfera;
porque no se atreviera
la noche oscura a tu luciente Imperio
Busque ya el hemisferio,
ensanche el mar y tierra, en todas partes,
donde puedas fijar tus estandartes
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-++--+---+-', '-+-+-+---+-', '--+--+---+-', '-+--++---+-', '--+--+---+-', '-+---+---+-', '---+++---+-', '++-+-+---+-', '+----+---+-', '+-+--+---+-', '--++---+-+-', '-+---+---+-', '+--+-++--+-', '+--+-+---+-', '--+----+-', '-+-+---+-+-', '+-+---+-', '-+-+-+-+-+-', '--+--+---+-']"
2685,"Te adoro, ¡oh Dios!, ante la Cruz te adoro,
y a tu bondad mi perversión someto:
tu amor invoco, tu poder respeto,
tu gloria ensalzo ¡y mi perdón imploro!
Vibre tu verbo plácido y sonoro
en mi turbado corazón inquieto,
rebelde al torpe, abrumador secreto
de mis culpas sin fin, que triste lloro
Sé el Dios de la piedad Padre clemente,
propicio siempre a redimir las faltas
del hijo pecador o delincuente
¡Tú, que desde las cúspides más altas
calmas el mar, serenas el ambiente,
el sol enciendes y la tierra esmaltas!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+---+++-', '---+---+-+-', '-+-+---+-+-', '-+-+----+-+-', '+--+-+---+-', '---+---+-+-', '-+-+---+-+-', '--+--+-+-+-', '+--+---+-+-', '-+-+---+-+-', '-+---+---+-', '+----+--++-', '+--+-+---+-', '-+-+---+-+-']"
2686,"Dulce cantora de Ayomac, levanta,
al suave ritmo de tu lira de oro,
de tu almo verso el revolar canoro
y como el ave en la enramada, canta.
Voz de pasión, en femenil garganta,
ya que tiemble feliz en un te adoro,
ya que se moje en escondido lloro,
al son de un arpa cual la tuya, canta.
Así como la aurora entre la flores
va esparciendo sus gotas cristalinas,
de esa tu arpa derrama los primores
en tantos corazones que fascinas
y olvida entre el aplauso y sus loores
que eres Rosa y te cercan las espinas
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '-+-+---+-+-', '-+-+---+-+-', '---+---+-+-', '+--+---+-+-', '--+--+-+++-', '---+---+-+-', '-+++-----+-', '-----+---+-', '+-+--+---+-', '+-+--+---+-', '-+---+---+-', '-+---+---+-', '+-+-++---+-']"
2687,"Silencio. Oíd al Poeta que va a pulsar su lira:
El bardo manileño ceñido de laureles,
Nos Irá a deleitar con sabrosas mieles
De panales hibleos por los cuales delira.
Remigio, este cantor que en las musas suspira,
Y cuyo clavileño los celestes vergeles
Recorre al son de Apolo y sus vástagos fieles
Encienden todavía fulgores de su pira.
No cejes de seguir en tu egregio sendero,
Donde ha de resonar el eco pregonero
De tus proezas líricas, en esplendor de gloria.
La generosa fama que en sus templos te espera
Para ceñir tus sienes con diadema hechicera,
Con letras de oro ha puesto tu renombre en la historia.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-++--+--+-+-+-', '-+---+--+---+-', '--+--+---+--+-', '--+--+------+-', '-++--+---+--+-', '-----+---+--+-', '-+-+-+---+--+-', '-+---+--+---+-', '++---+---+--+-', '-+---+--+---+-', '---+-+----+-+-', '---+-+---+--+-', '---+-+---+--+-', '-+-+++---+--+-']"
2688,"De un monte el dorso ríspido y serrado
tiene por trono, y la escarpada cumbre;
se corona en laurel, y su techumbre
las nubes son y el éter azulado
Por cetro empuña verde y arriscado
monolito de enorme pesadumbre;
las colinas su regia servidumbre
son, y su imperio el valle dilatado
Se embebece mirando en el bruñido
y líquido cristal su faz severa,
su airoso porte y ademán temido
Y su música dulce y placentera
son el trueno del rayo y el graznido
del águila salvaje y altanera
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++-+-+---+-', '+--+---+-+-', '--+--+---+-', '-+-+-+---+-', '-+-+-+---+-', '--+--+---+-', '--+--+---+-', '+--+-+---+-', '--+--+---+-', '-+---+-+-+-', '-+-+---+-+-', '--+--+---+-', '+-+--+---+-', '-+---+---+-']"
2689,"Todo nos llega tarde ¡hasta la muerte!
Nunca se satisface ni se alcanza
la dulce posesión de una esperanza
cuando el deseo acósanos más fuerte
Todo puede llegar: pero se advierte
que todo llega tarde: la bonanza,
después de la tragedia: la alabanza
cuando ya está la inspiración inerte
La justicia nos muestra su balanza
cuando sus siglos en la Historia vierte
el Tiempo mudo que en el orbe avanza;
y la Gloria, esa ninfa de la suerte,
sólo en las viejas sepulturas danza
Todo nos llega tarde ¡hasta la muerte!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'A']","['+-++-+---+-', '+----+---+-', '-+---++--+-', '---+-+--++-', '+-+--+---+-', '-+-+-+---+-', '-----+---+-', '--++---+-+-', '--+-++---+-', '---+---+-+-', '-+-+---+-+-', '--++-+---+-', '+--+---+-+-', '+-++-+---+-']"
2690,"Para poner un plato de judías
que puedan asombrar al mundo entero,
se debe preparar un cocinero
estudiando el asunto quince días
¿Se pueden aplicar la salsas frías?
¿Se deben de servir en el puchero?
Resolver tales dudas yo no quiero
ni escribir sobre el caso tonterías
No extrañes, pues, lector, que tan mal ande
el que tan regalón pasó la vida,
que comiendo con gusto y con deleite
se engulló casi siempre la comida
sin pode distinguir, ¡lástima grande!
la manteca, en los guisos, del aceite.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'D', 'C', 'E']","['---+++---+-', '-+---+-+-+-', '-+---++--+-', '--+--+---+-', '-+---+-+-+-', '-+---+---+-', '--++-+-+++-', '--+--+---+-', '++---+-+++-', '--+--+-+-+-', '--+--+---+-', '--++-+---+-', '-+---++--+-', '--+--+---+-']"
2691,"Ardiente una muchacha el otro día,
en tanto que su madre en misa estaba,
llena de miedo y turbación dudaba
si a su amante Manuel se lo daría
Temiendo si preñada quedaría,
entre darlo y no darlo vacilaba,
y el valiente mozuelo la animaba
diciendo que al venir lo sacaría.
Fueron tan poderosos los ataques,
que consiguió, por fin, verla en el suelo,
y dijo al derramar de los zulaques:
-Qué suave es la sustancia del ciruelo:
por tu vida, Manuel, no me la saques,
y más que llegue la barriga al cielo.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-++--+-+-+-', '-----+-+-+-', '+--+---+-+-', '--+--+-+-+-', '-+---+---+-', '--+++++--+-', '--+--+-+-+-', '-+---++--+-', '+-+--+---+-', '---+-+++-+-', '-+---+---+-', '+++--+---+-', '--+--+++-+-', '-+-+---+-+-']"
2692,"En vano ansiosa tu amistad procura
adivinar el mal que me atormenta;
en vano, amigo, conmovida intenta
revelarlo mi voz a tu ternura
Puede explicarse el ansia, la locura,
con que el amor sus fuegos alimenta,
puede el dolor, la saña más violenta
exhalar por el labio la amargura.
Más de decir mi malestar profundo
no halla mi voz, mi pensamiento medio,
y al indagar su origen me confundo:
pero es un mal terrible, sin remedio,
que hace odiosa la vida, odioso el mundo,
que seca el corazón ¡En fin es tedio!
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '---+-+-+-+-', '-+-+---+-+-', '--++-+---+-', '+--+++---+-', '---+-+---+-', '+--+-+-+-+-', '--+--+---+-', '+--+---+-+-', '+--+---+-+-', '---+-+-+-+-', '-+++-+---+-', '+-+--+-+-+-', '-+---++++-']"
2693,"Ya del eterno Sol, divina Aurora,
a tu Albor matutino, un nuevo día,
renace el pueblo y de la noche fría
huye el horror y el cielo se colora.
Ya te saluda en tu primera hora
tanta ave dulce, dulce Ave María,
compitiendo en tu agrado la armonía
del que himnos canta y del que culpas llora
Salude alba tan pura húmedo cielo
con fecundo rocío y tu semblante
vivifique uno y otro campo adusto
Vuelve, Señora, a ser nuestro consuelo;
danos nube de lluvias abundante,
como antes diste de tu seno al «Justo»
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+-+-+-', '--+--+++-+-', '-+-+---+-+-', '+--+-+---+-', '++-+---+-+-', '++-+-+---+-', '--+--+---+-', '-+-+---+-+-', '-++-+++--+-', '--+--+---+-', '--+++-+--+-', '+--+-+---+-', '+++--+---+-', '-+-+---+-+-']"
2694,"«¿Quién contra mí? Con el misterio en guerra,
nada resiste a mi potente anhelo:
Esclavizo la luz, escalo el cielo,
bajo al fondo del mar, reino en la tierra.
De los secretos que Natura encierra
voy desgarrando el tenebroso velo,
y cuando, en mi ambición, remonto el vuelo,
Dios no me espanta ni el dolor me aterra
¡Cuán grande soy! Dispongo del estrago
Los mismos dioses que adoré en mi aurora
hoy, con desdén sacrílego, deshago »
¡Bah! No tu loco orgullo se desmande:
el átomo invisible que devora
tu vida y tu soberbia, ese es más grande
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['+--+--+--+-', '+--+---+-+-', '--+--+-+-+-', '--+--++--+-', '---+---+-+-', '+--+---+-+-', '-----+-+-+-', '-+++---+++-', '-++-+--+-', '-+-+---+-+-', '+--+-+---+-', '--+--+---+-', '-+---+---+-', '-+---+++++-']"
2695,"Marinos de los fiordos, de enigmático porte,
que llevan en lo pálido de sus semblantes bravos
todo el alma serena de las nieves del Norte
y el frío de los quietos mares escandinavos
En un invierno, acaso, por los hielos cautivos,
en el vasto silencio de las noches glaciales,
sus apagados ojos miraron, pensativos,
surgir las luminosas auroras boreales.
Yo vi vuestros navíos arribar en la bruma;
el mascarón de proa brotaba de la espuma
con la solemne pompa de una diosa del mar;
y los atarazados velámenes severos
eran para el ensueño cual témpanos viajeros
venidos del misterio de la noche polar
",0,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['-+---+---+--+-', '-+---+-----+-+', '+-+--+---+--+-', '-+--+-+----+-', '-+-+-+---+--+-', '--+--+---+--+-', '---+-+--+---+-', '-+---+--+--+-', '++---+--+--+-', '---+-+-+---+-', '---+-+-+-+--+-', '-----+--+---+-', '+----+--+---+-', '-+---+---+--+-']"
2696,"Si bardo fuera yo de pro y de fuste,
tendría un gran estudio decorado;
con clásicos autores del pasado
y alcanzar con mi lira un buen ajuste.
Pero a mi humilde choza, cuando guste,
puede el lector pasar, no hay entorchado;
ni grandes bibliotecas, ni alfombrado,
ni estatuaria vetusta que lo asuste.
Solo en mi oscuridad, me inspiro en flores,
o en los grietados muros de mi casa,
do no existen ni cuadros, ni pintores,
ni el pensamiento en ilusión se abrasa
para elevarlo en majestad suprema
y a mi lira arrancar magistral tema
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'E', 'E']","['-+-+-++--+-', '-+++-+---+-', '-+---+---+-', '--+--+++-+-', '---+-+---+-', '+--+-++--+-', '-+---+---+-', '--+--+--++-', '+----+++-+-', '---+-+---+-', '+++--+---+-', '---+---+-+-', '---++--+-+-', '--+--+--++-']"
2697,"Virués tu musa, pluma, estilo y vena,
compone, escribe, suma, imita y canta,
vuela, sube, se encumbra y se levanta
a la parte del Cielo más serena
Y allí a la Virgen de milagros llena
que en Monserrate su holocausto planta
flores y frutos ofrecen de la planta
por quien tu acento sonoroso suena,
y como adorna el Sol de luz la Aurora
y con su lumbre alumbra noche y día
de un Polo al otro y dura eternamente,
tal a tu Musa heroica, alta y sonora
inflamó la purísima María
con llama viva del eterno Oriente
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+-+-+-+-', '-+-+-+-+-+-', '+-+--+---+-', '--+--+-+-+-', '-+-+---+-+-', '---+---+-+-', '+--+--+---+-', '---+---+-+-', '---+-+-+-+-', '---+-+-+-+-', '++-+-+-+-+-', '+--+-++--+-', '--+--+---+-', '-+-+---+-+-']"
2698,"¿Amarnos? Sí, sin duda nos amamos No obstante
yo no sé qué ansía extraña late en nuestra pasión,
algo que está indeciso pero que a cada instante
nos impone el silencio de su interrogación
Es un presentimiento o un recuerdo obsedante
de una fatal angustia o una vieja traición;
acaso es el espectro de un suicida, un amante
que ha muerto y que no quiere huir de tu corazón
Si juega entre mis manos tu rubia cabellera
es fronda de un aroma florido que me espera
y si cae tumultuosa en áureo torbellino
me parece que lívido presagio de un tormento,
erguida en la más alta cumbre de mi destino
una bandera de odio va a desatarse al viento
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'D', 'E']","['-++-+-+-+-', '++++++-+----+-', '+--+-+------+-', '+-+--+------+-', '++---++-+-+-+-', '+--+-++-+--+-', '-++--+-+-++-+-', '++--+++----+-', '-+---+--+---+-', '++-+-+--+--++-', '--+--+-+---+-', '+-+--+---+-+-+', '-+--++-+----+-', '+--+-+-+--+++-']"
2699,"Sin fuerzas, ¡oh, Faón!, porque te ama,
es la que llora y a tu puerta expira,
¡alma de fuego que por ti delira!
¡hielo fundido por ardiente llama!
Soy la mujer que tu verdad proclama,
que te persigue y con pasión te admira;
¡así en torno del Sol la Tierra gira
y con su hermoso resplandor te inflama!
¿Ves? ¡Ya surge en el Oriente el alba pura!
Cual cintas de oro sobre el mar Egeo,
la luz extiende sus guedejas blondas!
Calma, ¡oh, cruel!, de mi pecho la amargura,
y si no acudes pronto a mi deseo,
tumba he de hallar en las cerúleas ondas!
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+---+--++-', '+--+--+--+-', '+--+---+-+-', '+--+---+-+-', '+--+---+-+-', '-+-+---+++-', '-+-----+-+-', '---+---+++-', '++---+-+-+-', '++-+---+-+-', '-+-+---+-+-', '+-+--+---+-', '--++-+---+-', '++-+---+-+-']"
2700,"En su país de hierro vive el gran viejo,
bello como un patriarca, sereno y santo.
Tiene en la arruga olímpica de su entrecejo
algo que impera y vence con noble encanto.
Su alma del infinito parece espejo;
son sus cansados hombros dignos del manto;
y con arpa labrada de un roble añejo,
como un profeta nuevo canta su canto.
Sacerdote que alienta soplo divino,
anuncia, en el futuro, tiempo mejor.
Dice el águila: «¡Vuela!», «¡Boga!», al marino,,
y ""¡Trabaja!"", al robusto trabajador.
¡Así va ese poeta por su camino,
con su soberbio rostro de emperador!
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+-+-++-', '+--+-+--+-+-', '+--+--+---+-', '+--+-+--+-+-', '+----+--+-+-', '+--+-+-+--+-', '--+--+-++-+-', '-+-+-+-+--+-', '--+--+----+-', '-+---+-+--+-', '+-+--+-+--+-', '---+-+----+-', '-++--+----+-', '---+-+----+-']"
2701,"Fiero dolor, que alegre alma y segura
hacer pudieras triste y temerosa
¿cómo con mano larga y enojosa
derramas sobre mí tanta dulzura?
No siente otro descanso, ni procura
mayor deleite el alma congojosa,
que abrir la vena fértil y abundosa
al llanto que me da mi desventura
Por ti le alcanza, que tu sombra encubre
la causa de mis lágrimas apenas,
confiada a mi mismo pensamiento
Mas sólo he de llorar las que van ellas
del fuego que me abrasa, y se descubre
que nacen de más áspero tormento
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', '-', 'D', '-', 'C', 'D']","['+--+-++--+-', '-+-+-+---+-', '+--+-+---+-', '-+---++--+-', '+++--+---+-', '-+-+-+---+-', '-+-+-+---+-', '-+--++---+-', '-+++---+-+-', '-+---+---+-', '-+---+---+-', '-++--+--++-', '-+--++---+-', '-+--++---+-']"
2702,"¡En media hora un soneto! ¿A qué cristiano
a tan bárbaro afán se le condena?
¿Y es Filis quien lo quiere? ¿A qué otra pena
me sentenciara un Fálaris tirano?
Pues qué, ¿no hay más? O ¿están tan a la mano
los consonantes como en esta amena
margen del Turia la menuda arena
en que tu blanco pie se imprime ufano?
No, cara Filis; mándame otra cosa,
ora de riesgo sea, ora de afrenta;
que a cuanto de mis órdenes concedo.
Pero ¿un soneto, y qué, por ser tú hermosa,
en ello, al fin, mi necedad consienta?
No, Filis, no; perdóname: ¡no puedo!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+++-+-+-+-', '-++--+-+-+-', '++--++-+-+-', '+--+++---+-', '-+++-++--+-', '---+---+-+-', '+--+---+-+-', '---+-+-+-+-', '++-+-+-+-+-', '+--+-+---+-', '-+---+---+-', '-+-+-+-+++-', '-+-+---+-+-', '++-+-+-+++-']"
2703,"«Bernal ya es Sacerdote. –¡Desgraciado!
–Bernal ya es Sacerdote. –¡Qué espantoso!
En labrarse su ruina, ¡qué afanoso!
En huir de sus laureles, ¡qué porfiado!
–Un porvenir y gloria ha despreciado.
Es un loco, no más: ¡es lastimoso!
¡Cómo corre, miradle, presuroso,
a hondo abismo! ¡Detente, desastrado!»
Tal grita el mundo en sus delirios vanos,
al mirar de Bernal el santo anhelo.
El sigue, con la fe de los cristianos
por el camino que conduce al Cielo;
y mientras tanto, Dios baja a sus manos
y le infunde vigor, paz y consuelo.
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-++--+---+-', '-++--+-+-+-', '--+--+-+-+-', '-+---+-+-+-', '+--+-++--+-', '+++-+++--+-', '+-+--+---+-', '--+--+---+-', '++-+---+-+-', '--+--+-+-+-', '-+---+---+-', '---+---+-+-', '---+-++--+-', '--+--++--+-']"
2704,"Del infernal abismo, con estruendoso vuelo,
rasgando la tiniebla, surgió Satán; ¡quería
ver otra vez la comba donde se espacia el día,
ver otra vez su patria, ver otra vez el cielo!
Miró durante un siglo; cuando colmó su anhelo,
y recordó el proscrito que allá no volvería,
con honda pesadumbre la formidable y fría
cabeza hundió en el polvo del solitario suelo
Después lanzó un sollozo que pareció un rugido,
y yerta, azul, y amarga, pugnó una gota en vano
por no salir del ojo del gran querug caído;
crujieron valle y cumbre y otero y bosque y llano,
porque la gota aquella, buscando inmenso nido,
¡formó, al rodar, la mole del pérfido océano!
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+----+-+-', '-+---+--+-+-+-', '++-+-+----+-+-', '++-+-+-++-+-+-', '-+--++----+-+-', '---+-+--++--+-', '-+---+----+-+-', '-+-+-+----+-+-', '-+-+-+----+-+-', '-+-+-+--+-+-+-', '-+-+-+--+-++-', '-+-+-+--+-+-+-', '---+-+--+-+-+-', '-+-+-+--+--+-']"
2705,"Lánguida y melancólica sonrisa
de cándidos infantes hechiceros;
flores de alba corola que la brisa
mece a la lumbre azul de los luceros;
amores de cruzados caballeros
y blondas castellanas, indecisa
luna que al resplandor blancos regueros
con metálicos tintes la onda irisa;
a mi alma habláis con musicales voces,
hacéis promesas de ideales goces
a mi tétrico espíritu abatido;
y, emisarios de ignotas lontananzas,
me traéis soñolientas remembranzas,
del lejano país en que he vivido.
",0,"['A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+----+---+-', '-+---+---+-', '+-+--+---+-', '+--+-+---+-', '-+---+---+-', '-+---+---+-', '+----++--+-', '--+--+-+-+-', '-+-+---+-+-', '-+-+---+-+-', '--+--+---+-', '--+--+---+-', '+-+--+---+-', '--+-+--+-+-']"
2706,"Entre follajes de verdor lozano
de un monte dilatado y suspendido,
tajando la mitad, estremecido
desciendes con estrépito lejano
Sobre el peñón en que te admiro ufano,
despiertas vivamente en mi sentido
el nombre del cantor esclarecido
del grandioso torrente americano
¡Oh! si de Heredia el rítmico lenguaje
al dominar del Niágara la altura,
sacudiera en mi frente su oleaje,
no discurrieran en su esfera oscura
tu raudal sepultado en el boscaje
ni mi acento perdido en su espesura
",0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+---+-+-', '++---+---+-', '-+---+---+-', '-+---+---+-', '---+--++-+-', '-+-+-+---+-', '-+---+---+-', '--+--+---+-', '---+-+---+-', '---+-+---+-', '--+--+---+-', '+--+---+-+-', '--+--+---+-', '--+--+---+-']"
